#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_003210.1",716450,717673,"+",985019,,"lmo0681","NP_464208.1",407,"flagellar biosynthesis regulator FlhF"
"chromosome","NC_003210.1",717670,718449,"+",985030,"flgG","lmo0682","NP_464209.1",259,"flagellar basal body rod protein FlgG"
"chromosome","NC_003210.1",718478,719266,"+",985031,,"lmo0683","NP_464210.1",262,"chemotaxis protein CheR"
"chromosome","NC_003210.1",719291,719626,"+",985027,,"lmo0684","NP_464211.1",111,"hypothetical protein lmo0684"
"chromosome","NC_003210.1",719653,720504,"+",985036,,"lmo0685","NP_464212.1",283,"flagellar motor protein MotA"
"chromosome","NC_003210.1",720464,721291,"+",986861,"motB","lmo0686","NP_464213.1",275,"flagellar motor rotation MotB"
"chromosome","NC_003210.1",721301,721801,"+",985029,,"lmo0687","NP_464214.1",166,"hypothetical protein lmo0687"
"chromosome","NC_003210.1",721824,723737,"+",986281,,"lmo0688","NP_464215.1",637,"hypothetical protein lmo0688"
"chromosome","NC_003210.1",723750,724658,"+",987162,,"lmo0689","NP_464216.1",302,"chemotaxis protein CheV"
"chromosome","NC_003210.1",724896,725759,"+",987167,"flaA","lmo0690","NP_464217.1",287,"flagellin"
"chromosome","NC_003210.1",726034,726393,"+",985049,"cheY","lmo0691","NP_464218.1",119,"chemotaxis response regulator CheY"
"chromosome","NC_003210.1",726413,728269,"+",985032,"cheA","lmo0692","NP_464219.1",618,"two-component sensor histidine kinase CheA"
"chromosome","NC_003210.1",728282,728581,"+",985035,,"lmo0693","NP_464220.1",99,"flagellar motor switch protein FliY"
"chromosome","NC_003210.1",728600,729010,"+",985033,,"lmo0694","NP_464221.1",136,"hypothetical protein lmo0694"
"chromosome","NC_003210.1",729026,730072,"+",985037,,"lmo0695","NP_464222.1",348,"hypothetical protein lmo0695"
"chromosome","NC_003210.1",730074,730496,"+",985038,"flgD","lmo0696","NP_464223.1",140,"flagellar basal body rod modification protein"
"chromosome","NC_003210.1",730516,731751,"+",985043,"flgE","lmo0697","NP_464224.1",411,"flagellar hook protein FlgE"
"chromosome","NC_003210.1",731765,732001,"+",985039,,"lmo0698","NP_464225.1",78,"flagellar motor switch protein"
"chromosome","NC_003210.1",732022,733014,"+",987173,"fliM","lmo0699","NP_464226.1",330,"flagellar motor switch protein FliM"
"chromosome","NC_003210.1",733017,734564,"+",985046,,"lmo0700","NP_464227.1",515,"flagellar motor switch protein FliY"
"chromosome","NC_003210.1",734570,735973,"+",985048,,"lmo0701","NP_464228.1",467,"hypothetical protein lmo0701"
"chromosome","NC_003210.1",735996,737162,"+",985034,,"lmo0702","NP_464229.1",388,"hypothetical protein lmo0702"
"chromosome","NC_003210.1",737269,737733,"+",985050,,"lmo0703","NP_464230.1",154,"hypothetical protein lmo0703"
"chromosome","NC_003210.1",737743,738171,"+",985042,,"lmo0704","NP_464231.1",142,"hypothetical protein lmo0704"
"chromosome","NC_003210.1",738191,739711,"+",985054,"flgK","lmo0705","NP_464232.1",506,"flagellar hook-associated protein FlgK"
"chromosome","NC_003210.1",739723,740598,"+",985052,"flgL","lmo0706","NP_464233.1",291,"flagellar hook-associated protein FlgL"
"chromosome","NC_003210.1",740610,741899,"+",985041,"fliD","lmo0707","NP_464234.1",429,"flagellar capping protein FliD"
"chromosome","NC_003210.1",741918,742304,"+",985045,,"lmo0708","NP_464235.1",128,"flagellar protein"
"chromosome","NC_003210.1",742276,742557,"+",985079,,"lmo0709","NP_464236.1",93,"hypothetical protein lmo0709"
"chromosome","NC_003210.1",742578,742979,"+",985059,"flgB","lmo0710","NP_464237.1",133,"flagellar basal-body rod protein FlgB"
"chromosome","NC_003210.1",742991,743401,"+",984818,"flgC","lmo0711","NP_464238.1",136,"flagellar basal body rod protein FlgC"
"chromosome","NC_003210.1",743418,743714,"+",985062,"fliE","lmo0712","NP_464239.1",98,"flagellar hook-basal body protein FliE"
"chromosome","NC_003210.1",743782,745434,"+",985064,"fliF","lmo0713","NP_464240.1",550,"flagellar MS-ring protein FliF"
"chromosome","NC_003210.1",745437,746543,"+",985067,"fliG","lmo0714","NP_464241.1",368,"flagellar motor switch protein FliG"
"chromosome","NC_003210.1",746530,747222,"+",985068,"fliH","lmo0715","NP_464242.1",230,"flagellar assembly protein H"
"chromosome","NC_003210.1",747219,748520,"+",985071,"fliI","lmo0716","NP_464243.1",433,"flagellum-specific ATP synthase"
"chromosome","NC_003210.1",748537,749205,"+",987208,,"lmo0717","NP_464244.1",222,"transglycosylase"
"chromosome","NC_003210.1",749219,749863,"+",985076,,"lmo0718","NP_464245.1",214,"hypothetical protein lmo0718"
"chromosome","NC_003210.1",749985,750311,"+",985078,,"lmo0719","NP_464246.1",108,"hypothetical protein lmo0719"
"chromosome","NC_003210.1",750311,750634,"+",985065,,"lmo0720","NP_464247.1",107,"hypothetical protein lmo0720"
"chromosome","NC_003210.1",750680,751327,"-",987135,,"lmo0721","NP_464248.1",215,"fibronectin-binding protein"
"chromosome","NC_003210.1",751598,753328,"+",986726,,"lmo0722","NP_464249.1",576,"pyruvate oxidase"
"chromosome","NC_003210.1",753490,755295,"+",986712,,"lmo0723","NP_464250.1",601,"metyl-accepting chemotaxis protein"
"chromosome","NC_003210.1",755308,756036,"+",986702,,"lmo0724","NP_464251.1",242,"hypothetical protein lmo0724"
"chromosome","NC_003210.1",756079,756291,"-",986516,,"lmo0725","NP_464252.1",70,"peptidoglycan-binding protein"
"chromosome","NC_003210.1",756494,756637,"+",986355,,"lmo0726","NP_464253.1",47,"hypothetical protein lmo0726"
"chromosome","NC_003210.1",756738,758543,"+",986353,,"lmo0727","NP_464254.1",601,"glucosamine--fructose-6-phosphate aminotransferase"
"chromosome","NC_003210.1",758656,759396,"+",986299,,"lmo0728","NP_464255.1",246,"riboflavin kinase / FAD synthase"
"chromosome","NC_003210.1",759479,759958,"+",986278,,"lmo0729","NP_464256.1",159,"hypothetical protein lmo0729"
"chromosome","NC_003210.1",759972,760310,"+",986268,,"lmo0730","NP_464257.1",112,"hypothetical protein lmo0730"
"chromosome","NC_003210.1",760455,760859,"+",986215,,"lmo0731","NP_464258.1",134,"hypothetical protein lmo0731"
"chromosome","NC_003210.1",761552,763468,"+",985958,,"lmo0732","NP_464259.1",638,"peptidoglycan binding protein"
"chromosome","NC_003210.1",763798,764307,"+",985919,,"lmo0733","NP_464260.1",169,"transcriptional regulator"
"chromosome","NC_003210.1",764465,765469,"-",985863,,"lmo0734","NP_464261.1",334,"LacI family transcriptional regulator"
"chromosome","NC_003210.1",765683,766354,"+",985578,,"lmo0735","NP_464262.1",223,"ribulose-5-phosphate 3-epimerase"
"chromosome","NC_003210.1",766351,766797,"+",985545,,"lmo0736","NP_464263.1",148,"ribose-5-phosphate isomerase B"
"chromosome","NC_003210.1",766810,767742,"+",985544,,"lmo0737","NP_464264.1",310,"hypothetical protein lmo0737"
"chromosome","NC_003210.1",767766,769619,"+",985543,,"lmo0738","NP_464265.1",617,"PTS beta-glucoside transporter subunit IIABC"
"chromosome","NC_003210.1",769639,771012,"+",985542,,"lmo0739","NP_464266.1",457,"6-phospho-beta-glucosidase"
"chromosome","NC_003210.1",771026,771685,"-",985541,,"lmo0740","NP_464267.1",219,"transcriptional regulator"
"chromosome","NC_003210.1",771949,772326,"+",985539,,"lmo0741","NP_464268.1",125,"GntR family transcriptional regulator"
"chromosome","NC_003210.1",772310,772999,"+",985536,,"lmo0742","NP_464269.1",229,"ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",772996,773700,"+",985534,,"lmo0743","NP_464270.1",234,"hypothetical protein lmo0743"
"chromosome","NC_003210.1",773715,775715,"+",985533,,"lmo0744","NP_464271.1",666,"ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",775744,776247,"+",985532,,"lmo0745","NP_464272.1",167,"hypothetical protein lmo0745"
"chromosome","NC_003210.1",776398,776697,"-",985530,,"lmo0746","NP_464273.1",99,"hypothetical protein lmo0746"
"chromosome","NC_003210.1",776761,777102,"+",985529,,"lmo0747","NP_464274.1",113,"hypothetical protein lmo0747"
"chromosome","NC_003210.1",777209,777496,"+",985528,,"lmo0748","NP_464275.1",95,"hypothetical protein lmo0748"
"chromosome","NC_003210.1",777493,777699,"+",985526,,"lmo0749","NP_464276.1",68,"hypothetical protein lmo0749"
"chromosome","NC_003210.1",777692,778207,"+",985524,,"lmo0750","NP_464277.1",171,"hypothetical protein lmo0750"
"chromosome","NC_003210.1",778262,778558,"+",985522,,"lmo0751","NP_464278.1",98,"hypothetical protein lmo0751"
"chromosome","NC_003210.1",778654,779490,"+",985519,,"lmo0752","NP_464279.1",278,"hypothetical protein lmo0752"
"chromosome","NC_003210.1",779616,780296,"+",985518,,"lmo0753","NP_464280.1",226,"Crp/Fnr family transcriptional regulator"
"chromosome","NC_003210.1",780377,780988,"+",985517,,"lmo0754","NP_464281.1",203,"hypothetical protein lmo0754"
"chromosome","NC_003210.1",781103,781924,"+",985516,,"lmo0755","NP_464282.1",273,"hypothetical protein lmo0755"
"chromosome","NC_003210.1",781896,782801,"+",985514,,"lmo0756","NP_464283.1",301,"ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",782794,783774,"+",985511,,"lmo0757","NP_464284.1",326,"hypothetical protein lmo0757"
"chromosome","NC_003210.1",783901,784788,"+",985508,,"lmo0758","NP_464285.1",295,"hypothetical protein lmo0758"
"chromosome","NC_003210.1",784788,785747,"+",985503,,"lmo0759","NP_464286.1",319,"hypothetical protein lmo0759"
"chromosome","NC_003210.1",785754,786362,"+",985499,,"lmo0760","NP_464287.1",202,"hypothetical protein lmo0760"
"chromosome","NC_003210.1",786372,786992,"+",985498,,"lmo0761","NP_464288.1",206,"hypothetical protein lmo0761"
"chromosome","NC_003210.1",787320,788576,"+",985496,,"lmo0762","NP_464289.1",418,"ATP/GTP-binding protein"
"chromosome","NC_003210.1",788642,789514,"+",985495,,"lmo0763","NP_464290.1",290,"hypothetical protein lmo0763"
"chromosome","NC_003210.1",789520,790509,"+",985491,,"lmo0764","NP_464291.1",329,"lipoate-protein ligase"
"chromosome","NC_003210.1",790662,791960,"+",985489,,"lmo0765","NP_464292.1",432,"hypothetical protein lmo0765"
"chromosome","NC_003210.1",791977,792867,"+",985488,,"lmo0766","NP_464293.1",296,"sugar ABC transporter permease"
"chromosome","NC_003210.1",792879,793754,"+",985486,,"lmo0767","NP_464294.1",291,"ABC transporter permease"
"chromosome","NC_003210.1",793777,795030,"+",985485,,"lmo0768","NP_464295.1",417,"sugar ABC transporter substrate-binding protein"
"chromosome","NC_003210.1",795034,796062,"+",985482,,"lmo0769","NP_464296.1",342,"alpha-1,6-mannanase"
"chromosome","NC_003210.1",796075,797193,"-",985481,,"lmo0770","NP_464297.1",372,"LacI family transcriptional regulator"
"chromosome","NC_003210.1",797353,798105,"+",985478,,"lmo0771","NP_464298.1",250,"hypothetical protein lmo0771"
"chromosome","NC_003210.1",798141,798788,"+",985477,,"lmo0772","NP_464299.1",215,"transcriptional regulator"
"chromosome","NC_003210.1",798828,799817,"-",985473,,"lmo0773","NP_464300.1",329,"alcohol dehydrogenase"
"chromosome","NC_003210.1",799996,800925,"+",985472,,"lmo0774","NP_464301.1",309,"hypothetical protein lmo0774"
"chromosome","NC_003210.1",800965,801297,"+",985469,,"lmo0775","NP_464302.1",110,"hypothetical protein lmo0775"
"chromosome","NC_003210.1",801336,802202,"-",985467,,"lmo0776","NP_464303.1",288,"transcriptional regulator"
"chromosome","NC_003210.1",802356,802739,"+",985466,,"lmo0777","NP_464304.1",127,"hypothetical protein lmo0777"
"chromosome","NC_003210.1",803201,803548,"+",985465,,"lmo0778","NP_464305.1",115,"hypothetical protein lmo0778"
"chromosome","NC_003210.1",803745,804212,"-",985463,,"lmo0779","NP_464306.1",155,"hypothetical protein lmo0779"
"chromosome","NC_003210.1",804382,804729,"+",985461,,"lmo0780","NP_464307.1",115,"hypothetical protein lmo0780"
"chromosome","NC_003210.1",804887,805765,"-",985460,,"lmo0781","NP_464308.1",292,"PTS mannose transporter subunit IID"
"chromosome","NC_003210.1",805784,806596,"-",985459,,"lmo0782","NP_464309.1",270,"PTS mannose transporter subunit IIC"
"chromosome","NC_003210.1",806770,807255,"-",985458,,"lmo0783","NP_464310.1",161,"PTS mannose transporter subunit IIB"
"chromosome","NC_003210.1",807255,807689,"-",985456,,"lmo0784","NP_464311.1",144,"PTS mannose transporter subunit IIB"
"chromosome","NC_003210.1",807976,810792,"-",985452,,"lmo0785","NP_464312.1",938,"transcriptional regulator"
"chromosome","NC_003210.1",810985,811620,"+",985450,,"lmo0786","NP_464313.1",211,"ACP phosphodiesterase"
"chromosome","NC_003210.1",811813,813189,"+",985449,,"lmo0787","NP_464314.1",458,"amino acid transporter"
"chromosome","NC_003210.1",813451,817878,"+",985448,,"lmo0788","NP_464315.1",1475,"hypothetical protein lmo0788"
"chromosome","NC_003210.1",817914,818762,"-",985444,,"lmo0789","NP_464316.1",282,"hypothetical protein lmo0789"
"chromosome","NC_003210.1",818789,819265,"-",985443,,"lmo0790","NP_464317.1",158,"transcriptional regulator"
"chromosome","NC_003210.1",819389,820039,"+",985441,,"lmo0791","NP_464318.1",216,"hypothetical protein lmo0791"
"chromosome","NC_003210.1",820145,821035,"+",985439,,"lmo0792","NP_464319.1",296,"hypothetical protein lmo0792"
"chromosome","NC_003210.1",821070,821771,"-",985432,,"lmo0793","NP_464320.1",233,"hypothetical protein lmo0793"
"chromosome","NC_003210.1",821886,822527,"-",985430,,"lmo0794","NP_464321.1",213,"hypothetical protein lmo0794"
"chromosome","NC_003210.1",822611,823531,"-",985429,,"lmo0795","NP_464322.1",306,"hypothetical protein lmo0795"
"chromosome","NC_003210.1",823638,824168,"-",985428,,"lmo0796","NP_464323.1",176,"hypothetical protein lmo0796"
"chromosome","NC_003210.1",824423,824884,"+",985426,,"lmo0797","NP_464324.1",153,"hypothetical protein lmo0797"
"chromosome","NC_003210.1",824936,826396,"-",985421,,"lmo0798","NP_464325.1",486,"lysine-specific permease"
"chromosome","NC_003210.1",826752,827513,"-",985420,,"lmo0799","NP_464326.1",253,"hypothetical protein lmo0799"
"chromosome","NC_003210.1",827666,828016,"+",985418,,"lmo0800","NP_464327.1",116,"hypothetical protein lmo0800"
"chromosome","NC_003210.1",828168,830108,"+",985415,,"lmo0801","NP_464328.1",646,"internalin"
"chromosome","NC_003210.1",830259,830897,"+",985413,,"lmo0802","NP_464329.1",212,"hypothetical protein lmo0802"
"chromosome","NC_003210.1",831025,833073,"+",985412,,"lmo0803","NP_464330.1",682,"Na+/H+ antiporter"
"chromosome","NC_003210.1",833117,833587,"-",985406,,"lmo0804","NP_464331.1",156,"hypothetical protein lmo0804"
"chromosome","NC_003210.1",833615,834076,"-",985405,,"lmo0805","NP_464332.1",153,"hypothetical protein lmo0805"
"chromosome","NC_003210.1",834287,834829,"+",985404,,"lmo0806","NP_464333.1",180,"transcriptional regulator"
"chromosome","NC_003210.1",834845,835939,"+",985403,,"lmo0807","NP_464334.1",364,"spermidine/putrescine ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",835939,836748,"+",985401,,"lmo0808","NP_464335.1",269,"spermidine/putrescine ABC transporter permease"
"chromosome","NC_003210.1",836745,837551,"+",985399,,"lmo0809","NP_464336.1",268,"spermidine/putrescine ABC transporter permease"
"chromosome","NC_003210.1",837548,838621,"+",985395,,"lmo0810","NP_464337.1",357,"spermidine/putrescine ABC transporter substrate-binding protein"
"chromosome","NC_003210.1",838751,839452,"+",985394,,"lmo0811","NP_464338.1",233,"carbonic anhydrase"
"chromosome","NC_003210.1",839520,840062,"+",985393,,"lmo0812","NP_464339.1",180,"hypothetical protein lmo0812"
"chromosome","NC_003210.1",840200,841072,"+",985392,,"lmo0813","NP_464340.1",290,"fructokinase"
"chromosome","NC_003210.1",841157,842086,"+",985391,,"lmo0814","NP_464341.1",309,"oxidoreductase"
"chromosome","NC_003210.1",842313,842765,"+",985389,,"lmo0815","NP_464342.1",150,"transcriptional regulator"
"chromosome","NC_003210.1",842781,843287,"+",985388,,"lmo0816","NP_464343.1",168,"regulatory protein PaiA"
"chromosome","NC_003210.1",843311,843724,"-",985387,,"lmo0817","NP_464344.1",137,"PhnB protein"
"chromosome","NC_003210.1",843949,846579,"+",985383,,"lmo0818","NP_464345.1",876,"cation-transporting ATPase"
"chromosome","NC_003210.1",846594,847442,"+",985382,,"lmo0819","NP_464346.1",282,"hypothetical protein lmo0819"
"chromosome","NC_003210.1",847552,848109,"+",985380,,"lmo0820","NP_464347.1",185,"acetyltransferase"
"chromosome","NC_003210.1",848126,848788,"+",985377,,"lmo0821","NP_464348.1",220,"hypothetical protein lmo0821"
"chromosome","NC_003210.1",848804,849193,"-",985376,,"lmo0822","NP_464349.1",129,"transcriptional regulator"
"chromosome","NC_003210.1",849314,850138,"+",985374,,"lmo0823","NP_464350.1",274,"oxidoreductase"
"chromosome","NC_003210.1",850216,851184,"+",985373,,"lmo0824","NP_464351.1",322,"hypothetical protein lmo0824"
"chromosome","NC_003210.1",851225,852505,"+",985372,,"lmo0825","NP_464352.1",426,"3-hydroxy-3-methylglutaryl-CoA reductase"
"chromosome","NC_003210.1",852704,854338,"+",985369,,"lmo0826","NP_464353.1",544,"transporter"
"chromosome","NC_003210.1",854443,854748,"+",985368,,"lmo0827","NP_464354.1",101,"transposase"
"chromosome","NC_003210.1",854745,855581,"+",985365,,"lmo0828","NP_464355.1",278,"transposase"
"chromosome","NC_003210.1",855759,859406,"+",985364,"nifJ","lmo0829","NP_464356.1",1215,"pyruvate-flavodoxin oxidoreductase"
"chromosome","NC_003210.1",859656,861617,"-",985361,"fbp","lmo0830","NP_464357.1",653,"fructose-1,6-bisphosphatase"
"chromosome","NC_003210.1",861731,862642,"-",985359,,"lmo0831","NP_464358.1",303,"hypothetical protein lmo0831"
"chromosome","NC_003210.1",863322,863606,"+",985355,,"lmo0832","NP_464359.1",94,"transposase"
"chromosome","NC_003210.1",863798,864688,"+",985354,,"lmo0833","NP_464360.1",296,"transcriptional regulator"
"chromosome","NC_003210.1",864824,865537,"+",985353,,"lmo0834","NP_464361.1",237,"hypothetical protein lmo0834"
"chromosome","NC_003210.1",865530,866534,"+",985352,,"lmo0835","NP_464362.1",334,"peptidoglycan binding protein"
"chromosome","NC_003210.1",866577,866990,"-",985351,,"lmo0836","NP_464363.1",137,"phosphate-starvation-inducible protein PsiE"
"chromosome","NC_003210.1",867163,868800,"+",985348,,"lmo0837","YP_008475632.1",545,"hypothetical protein lmo0837"
"chromosome","NC_003210.1",869095,870480,"+",985347,"uhpT","lmo0838","NP_464364.1",461,"sugar:phosphate antiporter"
"chromosome","NC_003210.1",870587,871807,"-",985342,,"lmo0839","NP_464365.1",406,"tetracycline resistance protein"
"chromosome","NC_003210.1",871940,872410,"-",985341,,"lmo0840","NP_464366.1",156,"hypothetical protein lmo0840"
"chromosome","NC_003210.1",872616,875258,"+",985338,,"lmo0841","NP_464367.1",880,"calcium-transporting ATPase"
"chromosome","NC_003210.1",875721,881855,"+",985337,,"lmo0842","NP_464368.1",2044,"peptidoglycan binding protein"
"chromosome","NC_003210.1",881992,882249,"-",985333,,"lmo0843","NP_464369.1",85,"hypothetical protein lmo0843"
"chromosome","NC_003210.1",882328,882705,"+",985332,,"lmo0844","NP_464370.1",125,"hypothetical protein lmo0844"
